,Time,Year,Date,Week,Tm,Opp,Result,Home,Started,Att,PassYds,PassTD,RushYds,RushTD,def_rk,name
79,99,2015,2015-09-27,3,DET,DEN,L 12-24,True,True,45,282,1,-1,0,1.0,matthew stafford
80,100,2015,2015-10-05,4,DET,SEA,L 10-13,False,True,35,203,0,0,0,2.0,matthew stafford
81,101,2015,2015-10-11,5,DET,ARI,L 17-42,True,True,32,188,1,2,0,8.0,matthew stafford
82,102,2015,2015-10-18,6,DET,CHI,W 37-34,True,True,42,405,4,37,0,4.0,matthew stafford
83,103,2015,2015-10-25,7,DET,MIN,L 19-28,True,True,26,256,2,5,0,12.0,matthew stafford
84,104,2015,2015-11-01,8,DET,KAN,L 10-45,False,True,36,217,1,5,0,9.0,matthew stafford
85,105,2015,2015-11-15,10,DET,GNB,W 18-16,False,True,38,242,2,1,0,6.0,matthew stafford
86,106,2015,2015-11-22,11,DET,OAK,W 18-13,True,True,35,282,0,31,1,26.0,matthew stafford
87,107,2015,2015-11-26,12,DET,PHI,W 45-14,True,True,38,337,5,13,0,28.0,matthew stafford
88,108,2015,2015-12-03,13,DET,GNB,L 23-27,True,True,35,220,2,22,0,6.0,matthew stafford
89,109,2015,2015-12-13,14,DET,STL,L 14-21,False,True,46,245,2,5,0,23.0,matthew stafford
90,110,2015,2015-12-21,15,DET,NOR,W 35-27,False,True,25,254,3,-1,0,31.0,matthew stafford
91,111,2015,2015-12-27,16,DET,SFO,W 32-17,True,True,37,301,2,11,0,27.0,matthew stafford
92,112,2015,2016-01-03,17,DET,CHI,W 24-20,False,True,39,298,3,10,0,4.0,matthew stafford
93,113,2016,2016-09-11,1,DET,IND,W 39-35,False,True,39,340,3,5,0,27.0,matthew stafford
94,114,2016,2016-09-18,2,DET,TEN,L 15-16,True,True,40,260,1,31,0,30.0,matthew stafford
95,115,2016,2016-09-25,3,DET,GNB,L 27-34,False,True,41,385,3,11,0,31.0,matthew stafford
